mean,title
3.5,Peyton Place (1957)
3.5,Latter Days (2003)
3.5,Coffy (1973)
3.5,Teddy Bear (Mis) (1981)
3.5,"Secret Life of Walter Mitty, The (1947)"
3.5,Genghis Blues (1999)
1.75,Children of the Corn II: The Final Sacrifice (1993)
3.5,River's Edge (1986)
3.5,Gen-X Cops (1999)
3.5,Hipsters (Stilyagi) (2008)
3.5,Song of the Thin Man (1947)
3.5,Notorious C.H.O. (2002)
3.5,Cooties (2015)
3.5,Rio Grande (1950)
3.5,"Suddenly, Last Summer (1959)"
3.5,"Lonely Guy, The (1984)"
3.5,The Unauthorized Saved by the Bell Story (2014)
3.5,Love Crazy (1941)
3.5,Alice Adams (1935)
3.5,Another Thin Man (1939)
3.5,Land of Plenty (Angst and Alienation in America) (2004)
3.5,"Wrong Arm of the Law, The (1963)"
3.5,Torn Curtain (1966)
3.5,My Scientology Movie (2016)
3.5,Mars Needs Moms (2011)
3.5,Winnie the Pooh and Tigger Too (1974)
3.5,Diary of a Wimpy Kid: Rodrick Rules (2011)
3.5,Shadow of the Thin Man (1941)
3.5,Keep the River on Your Right: A Modern Cannibal Tale (2000)
3.5,"Day of the Beast, The (Día de la Bestia, El) (1995)"
3.5,"Thin Man Goes Home, The (1945)"
3.5,Requiem (2006)
3.5,Exodus (1960)
3.5,Gintama: The Final Chapter - Be Forever Yorozuya (2013)
3.5,Songs From the Second Floor (Sånger från andra våningen) (2000)
3.5,Run (1991)
3.5,Undercurrent (1946)
3.5,Soul Surfer (2011)
3.5,Ship of Fools (1965)
3.5,The House (2017)
3.5,Osama (2003)
3.5,"Private Lives of Pippa Lee, The (2009)"
3.5,In the Bleak Midwinter (1995)
3.5,Sweet Charity (1969)
3.5,"Messenger, The (2009)"
3.5,"Patriot, The (1998)"
3.5,2048: Nowhere to Run (2017)
3.5,Garage (2007)
3.5,Front Cover (2016)
3.5,Adventures in Plymptoons! (2011)
3.5,LEGO DC Super Hero Girls: Brain Drain (2017)
3.5,Equus (1977)
3.5,Return with Honor (1998)
3.5,"Kiss Me, Stupid (1964)"
3.5,Snow White (1916)
3.5,Ben X (2007)
3.5,A Bad Moms Christmas (2017)
3.5,Gaga: Five Foot Two (2017)
3.5,MacGyver: Lost Treasure of Atlantis (1994)
3.5,Waco: The Rules of Engagement (1997)
3.5,Tokyo! (2008)
3.5,Blindness (2008)
3.5,"Oh, Hello: On Broadway (2017)"
3.5,Atragon (Kaitei Gunkan) (1963)
3.5,Belladonna of Sadness (1973)
3.5,"Red Shoes, The (1948)"
3.5,"Handmaid's Tale, The (1990)"
3.5,Pekka ja Pätkä Suezilla (1958)
3.5,Dear John (2010)
3.5,Alone in the Dark II (2008)
3.5,Autumn Spring (Babí léto) (2001)
3.5,Vir Das: Abroad Understanding (2017)
3.5,Final Flight of the Osiris (2003)
3.5,Bart Got a Room (2008)
3.5,Alles Inklusive (2014)
3.5,"Pervert's Guide to Cinema, The (2006)"
3.5,"Divorce, Le (2003)"
3.5,2 Days in Paris (2007)
3.5,Tyrannosaur (2011)
3.5,Love Me Tender (1956)
3.5,Our Lips Are Sealed (2000)
3.5,Neon Bull (2015)
3.5,Mostly Martha (Bella Martha) (2001)
3.5,Into Eternity (2010)
3.5,Death Sentence (2007)
1.75,Faces of Death (1978)
3.5,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)"
3.5,This Must Be the Place (2011)
3.5,"Brice Man, The (Brice de Nice) (2005)"
3.5,"Mighty Heart, A (2007)"
3.5,Abduction (2011)
3.5,Crimson Gold (Talaye sorgh) (2003)
3.5,Nowitzki: The Perfect Shot (2014)
3.5,Breakin' All the Rules (2004)
3.5,Step Into Liquid (2002)
3.5,Southbound (2016)
3.5,"Edge of Heaven, The (Auf der anderen Seite) (2007)"
3.5,"Bag Man, The (2014)"
3.5,Rabbits (2002)
3.5,Another Gay Movie (2006)
3.5,Valentine (2001)
3.5,Aspen Extreme (1993)
3.5,War and Peace (2016)
3.5,Bellflower (2011)
3.5,Three Outlaw Samurai (Sanbiki no samurai) (1964)
3.5,The Wait (2015)
3.5,Ernest Goes to Jail (1990)
3.5,Paperhouse (1988)
3.5,Generation P (2011)
3.5,People Will Talk (1951)
1.75,Kangaroo Jack (2003)
3.5,Wyrmwood (2015)
3.5,Beyond Borders (2003)
3.5,Shock Corridor (1963)
3.5,Orchestra Rehearsal (Prova d'orchestra) (1978)
3.5,Used People (1992)
3.5,College (1927)
3.5,Krampus (2015)
3.5,Before We Go (2014)
3.5,"Phantom Tollbooth, The (1970)"
3.5,Lights in the Dusk (Laitakaupungin valot) (2006)
3.5,"Road to Guantanamo, The (2006)"
3.5,Get on Up (2014)
3.5,Grey Gardens (1975)
3.5,Unknown White Male (2005)
3.5,Brainstorm (1983)
3.5,Life After Beth (2014)
3.5,Bruce Lee: A Warrior's Journey (2000)
3.5,"Dance of Reality, The (Danza de la realidad, La) (2013)"
3.5,Afflicted (2013)
3.5,Remember Me (Ricordati di me) (2003)
3.5,Freaked (1993)
3.5,Chaos (2005)
3.5,I Love You Again (1940)
3.5,"Heart in Winter, A (Un coeur en hiver) (1992)"
3.5,Ju Dou (1990)
3.5,Five Element Ninjas (1982)
3.5,Michael Jordan to the Max (2000)
3.5,Watchmen: Tales of the Black Freighter (2009)
3.5,Slasher (2004)
3.5,Monterey Pop (1968)
3.5,Jump Tomorrow (2001)
3.5,Make Way for Tomorrow (1937)
3.5,Emma (1996)
3.5,"Defiant Ones, The (1958)"
3.5,Fellini Satyricon (1969)
3.5,Einstein and Eddington (2008)
3.5,"Boys of Baraka, The (2005)"
3.5,Gold Diggers of 1933 (1933)
3.5,Focus (2001)
3.5,A Story of Children and Film (2013)
3.5,Indiscreet (1958)
3.5,"Star Is Born, A (1954)"
3.5,Beat the Devil (1953)
3.5,Ice Cream Man (1995)
3.5,Sherlock Holmes: The Woman in Green (1945)
3.5,Milk and Honey (2003)
3.5,Duma (2005)
3.5,"Pervert's Guide to Ideology, The (2012)"
3.5,"What Happened, Miss Simone? (2015)"
3.5,My Lucky Stars (Fuk sing go jiu) (1985)
3.5,A Walk in the Woods (2015)
3.5,Incident at Loch Ness (2004)
1.75,Anacondas: The Hunt for the Blood Orchid (2004)
3.5,Suspect Zero (2004)
3.5,Rize (2005)
3.5,"Lady from Shanghai, The (1947)"
1.75,Taxi (2004)
3.5,Ice Age: A Mammoth Christmas (2011)
3.5,Halloweentown (1998)
3.5,Of Human Bondage (1934)
3.5,Happy Endings (2005)
3.5,"Iceman, The (2012)"
1.75,"Thousand Acres, A (1997)"
3.5,"Shootist, The (1976)"
3.5,The Voices (2014)
3.5,Comme un chef (2012)
3.5,Courier (1987)
3.5,Sweetie (1989)
3.5,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000)
3.5,"Three Musketeers, The (1948)"
3.5,Stage Beauty (2004)
3.5,Road to Morocco (1942)
3.5,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)"
3.5,Da geht noch was! (2013)
3.5,Touki Bouki (1973)
3.5,Maps to the Stars (2014)
3.5,Sound of My Voice (2011)
3.5,Being Elmo: A Puppeteer's Journey (2011)
3.5,"Major and the Minor, The (1942)"
3.5,Some Mother's Son (1996)
3.5,"Red Balloon, The (Ballon rouge, Le) (1956)"
3.5,Imagine Me & You (2005)
3.5,"Silent Night, Deadly Night (1984)"
3.5,Gidget (1959)
3.5,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986)
3.5,Desperate Living (1977)
3.5,"Selfish Giant, The (2013)"
3.5,Take This Waltz (2011)
1.75,Veronica Mars (2014)
3.5,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988)
3.5,The Lost Room (2006)
3.5,The Green Inferno (2014)
3.5,Nothing (2003)
3.5,Paradise Road (1997)
1.75,Pulse (2006)
3.5,Honeymoon (2014)
3.5,A Street Cat Named Bob (2016)
3.5,First Position (2011)
3.5,Better Than Sex (2000)
3.5,In My Father's Den (2004)
3.5,The Monkey King (1964)
3.5,Looking for Comedy in the Muslim World (2005)
3.5,RKO 281 (1999)
3.5,"Oversimplification of Her Beauty, An (2012)"
3.5,13 Sins (2014)
3.5,Love and Other Catastrophes (1996)
3.5,"Visit, The (2015)"
3.5,Suddenly (1954)
3.5,Ride the High Country (1962)
3.5,The Wolfpack (2015)
3.5,Casshern (2004)
3.5,Helter Skelter (2004)
3.5,Honey (Miele) (2013)
3.5,There Will Come a Day (2013)
3.5,"Norte, El (1984)"
3.5,Baran (2001)
3.5,Bad Asses (Bad Ass 2) (2014)
3.5,"Den, The (2013)"
3.5,Shiri (Swiri) (1999)
3.5,Sansho the Bailiff (Sanshô dayû) (1954)
3.5,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996)
3.5,Bad Day at Black Rock (1955)
3.5,"Atomic Brain, The (1963)"
3.5,Kevin Hart: Laugh at My Pain (2011)
3.5,Prayers for Bobby (2009)
3.5,MacGyver: Trail to Doomsday (1994)
3.5,Lola Montès (1955)
3.5,Beyond the Valley of the Dolls (1970)
3.5,Pitfall (Otoshiana) (1962)
3.5,"Two Days, One Night (Deux jours, une nuit) (2014)"
3.5,September (1987)
3.5,"Pact, The (2012)"
3.5,Water (2005)
3.5,Stray Dog (Nora inu) (1949)
3.5,"Moustache, La (2005)"
3.5,"Front Page, The (1931)"
3.5,Winter Light (Nattvardsgästerna) (1963)
3.5,"Krays, The (1990)"
3.5,And Starring Pancho Villa as Himself (2003)
3.5,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007)
3.5,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)"
1.75,Bring It On Again (2004)
3.5,Absentia (2011)
3.5,"Ciao, Professore! (Io speriamo che me la cavo) (1992)"
3.5,Jimi: All Is by My Side (2013)
3.5,Confidential Report (1955)
3.5,Pursuit of Happiness (2001)
3.5,Maniac (2012)
3.5,"Libertine, The (2004)"
3.5,Mayor of the Sunset Strip (2003)
3.5,DeadHeads (2011)
3.5,Long Day's Journey Into Night (1962)
3.5,A Home at the End of the World (2004)
3.5,Crimson Peak (2015)
3.5,The Last Five Years (2014)
3.5,I'm Here (2010)
3.5,The Players Club (1998)
3.5,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)"
3.5,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)"
3.5,Control (Kontroll) (2003)
3.5,Himizu (2011)
3.5,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948)
3.5,New Police Story (Xin jing cha gu shi) (2004)
3.5,Santa Sangre (1989)
3.5,La vérité si je mens ! (1997)
3.5,Crossfire (1947)
3.5,Patlabor 2: The Movie (1993)
3.5,"Heiress, The (1949)"
3.5,Cleanskin (2012)
3.5,D.O.A. (1988)
3.5,B/W (2015)
3.5,Luna Papa (1999)
3.5,"Great Ziegfeld, The (1936)"
3.5,To Each His Own (1946)
3.5,Five Deadly Venoms (1978)
3.5,Cimarron (1931)
3.5,The Even Stevens Movie (2003)
3.5,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967)
3.5,Dragon Seed (1944)
1.75,Lady in White (a.k.a. The Mystery of the Lady in White) (1988)
3.5,Girltrash: All Night Long (2014)
1.75,The Longest Ride (2015)
3.5,The Madagascar Penguins in a Christmas Caper (2005)
3.5,Unprecedented: The 2000 Presidential Election (2002)
3.5,Survive Style 5+ (2004)
3.5,Barking Dogs Never Bite (Flandersui gae) (2000)
1.75,Next of Kin (1989)
3.5,From the Earth to the Moon (1998)
3.5,"Bells of St. Mary's, The (1945)"
3.5,The African Doctor (2016)
3.5,Phenomena (a.k.a. Creepers) (1985)
3.5,Shrooms (2007)
3.5,Rogue (2007)
3.5,"McFarland, USA (2015)"
3.5,"Amazing Transparent Man, The (1960)"
3.5,"Acid House, The (1998)"
3.5,Frances (1982)
3.5,Billy Liar (1963)
3.5,"Children of Huang Shi, The (2008)"
3.5,The Good Boy (2016)
3.5,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960)
3.5,Volga - Volga (1938)
3.5,"Honey, We Shrunk Ourselves (1997)"
3.5,Gorgeous (Boh lee chun) (1999)
3.5,Emmanuelle (1974)
3.5,Eddie Izzard: Glorious (1997)
3.5,"Rewrite, The (2014)"
3.5,"Philadelphia Experiment, The (1984)"
3.5,"Love, Rosie (2014)"
3.5,"Real Blonde, The (1997)"
3.5,"Party, The (Boum, La) (1980)"
1.75,Wild Orchid (1990)
3.5,Love Lasts Three Years (L'amour dure trois ans) (2011)
1.75,Percy Jackson: Sea of Monsters (2013)
3.5,LOL (2012)
3.5,Clown (2014)
3.5,Bunny Lake Is Missing (1965)
3.5,"Farmer's Daughter, The (1947)"
3.5,Camp X-Ray (2014)
3.5,Painted Skin (2008)
3.5,"Immature, The (Immaturi) (2011)"
3.5,Corner Gas: The Movie (2014)
3.5,"Ascent, The (Voskhozhdeniye) (1977)"
3.5,Foreign Correspondent (1940)
3.5,FairyTale: A True Story (1997)
3.5,Designing Woman (1957)
3.5,Dinner at Eight (1933)
1.75,Indian Summer (a.k.a. Alive & Kicking) (1996)
3.5,The Duke of Burgundy (2014)
3.5,Eros (2004)
3.5,Incognito (1997)
3.5,Angst  (1983)
1.75,Carpool (1996)
1.75,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)"
3.5,Maybe Baby (2000)
3.5,"Rink, The (1916)"
3.5,"ABCs of Death, The (2012)"
3.5,Paradox (2010)
3.5,Dinner Rush (2000)
3.5,Nothing to Lose (1994)
3.5,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)"
3.5,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)"
3.5,The Wild One (1953)
3.5,I Bought a Vampire Motorcycle (1990)
3.5,Tusk (2014)
3.5,"Country Girl, The (1954)"
3.5,"Rose Tattoo, The (1955)"
3.5,"Collector, The (La collectionneuse) (1967)"
3.5,Los Angeles Plays Itself (2003)
3.5,Good Copy Bad Copy (2007)
3.5,"Miracle of Morgan's Creek, The (1944)"
3.5,"Cocoanuts, The (1929)"
3.5,Here Comes Mr. Jordan (1941)
3.5,By the Law (1926)
3.5,Damn Yankees! (1958)
3.5,Maidens in Uniform (Mädchen in Uniform) (1931)
3.5,Not on the Lips (Pas sur la bouche) (2003)
3.5,Libeled Lady (1936)
3.5,10 Years (2011)
3.5,Two Brothers (Deux frères) (2004)
3.5,Silent Movie (1976)
3.5,Before the Fall (NaPolA - Elite für den Führer) (2004)
3.5,Anna Christie (1930)
3.5,Boys Town (1938)
3.5,Gold Diggers of 1935 (1935)
1.75,White Fang (1991)
3.5,Schizopolis (1996)
3.5,Johnny Eager (1942)
3.5,Rocco and His Brothers (Rocco e i suoi fratelli) (1960)
3.5,Bob & Carol & Ted & Alice (1969)
1.75,Being Julia (2004)
3.5,Fat Man and Little Boy (1989)
3.5,Battles Without Honor & Humanity (Jingi naki tatakai) (1973)
3.5,Two for the Money (2005)
3.5,Ward 13 (2003)
3.5,Calamity Jane (1953)
3.5,High Anxiety (1977)
3.5,Electra Glide in Blue (1973)
3.5,Falling Angels (2003)
3.5,Sebastian Maniscalco: What's Wrong with People? (2012)
3.5,"Long Good Friday, The (1980)"
3.5,Snitch (2013)
3.5,Great Expectations (1946)
3.5,Mood Indigo (L'écume des jours) (2013)
3.5,Oh Boy (A Coffee in Berlin) (2012)
3.5,Carry on Cruising (1962)
3.5,Pocketful of Miracles (1961)
3.5,Stealing Rembrandt (Rembrandt) (2003)
3.5,"Eighth Day, The (Huitième jour, Le) (1996)"
3.5,"Many Adventures of Winnie the Pooh, The (1977)"
3.0,My Giant (1998)
3.0,Hellsinki (Rööperi) (2009)
3.0,Liberal Arts (2012)
3.0,To Rome with Love (2012)
3.0,Side by Side (2012)
3.0,Somewhere (2010)
3.0,What to Expect When You're Expecting (2012)
3.0,"No. 1 Ladies' Detective Agency, The (2008)"
3.0,King of California (2007)
3.0,Native Son (1986)
3.0,"Winslow Boy, The (1999)"
3.0,Dead Fury (2008)
3.0,Paranormal Activity 4 (2012)
3.0,Cutter's Way (1981)
3.0,This Is My Father (1998)
3.0,Blitz (2011)
3.0,All the Boys Love Mandy Lane (2006)
3.0,"Gingerbread Man, The (1998)"
3.0,Darkon (2006)
3.0,Samurai Assassin (Samurai) (1965)
3.0,Killer's Kiss (1955)
3.0,Carrie (2002)
3.0,"Unfinished Life, An (2005)"
3.0,Holiday (Jour de fête) (1949)
3.0,Ringu 0: Bâsudei (2000)
1.5,Carnosaur 2 (1995)
3.0,Last Train Home (2009)
3.0,Behind the Candelabra (2013)
3.0,Uncommon Valor (1983)
3.0,With Great Power: The Stan Lee Story (2012)
3.0,At the Circus (1939)
3.0,Rebound (2005)
3.0,Contact High (2009)
3.0,"Dancer, Texas Pop. 81 (1998)"
3.0,Dead Heat (1988)
3.0,"Dentist, The (1996)"
3.0,Snow Angels (2007)
3.0,Dante's Inferno: An Animated Epic (2010)
3.0,"Life of Emile Zola, The (1937)"
3.0,Playing for Keeps (2012)
1.5,Halloween 5: The Revenge of Michael Myers (1989)
3.0,Fish Story (Fisshu sutôrî) (2009)
3.0,Untraceable (2008)
3.0,Unthinkable (2010)
3.0,Pretty Persuasion (2005)
3.0,Heaven and Earth (Ten to Chi to) (1990)
3.0,In Too Deep (1999)
3.0,"Atomic Submarine, The (1959)"
3.0,Creep (2004)
3.0,"Order, The (2001)"
3.0,November (2004)
3.0,"Tracey Fragments, The (2007)"
3.0,"One-Armed Swordsman, The (Dubei dao) (1967)"
3.0,Hulk Vs. (2009)
3.0,"Edge of Love, The (2008)"
3.0,Hatari! (1962)
3.0,Silent Hill: Revelation 3D (2012)
3.0,Farewell to the King (1989)
3.0,"Firm, The (2009)"
3.0,For Keeps (1988)
3.0,"Broadway Melody, The (1929)"
3.0,Tarantula (1955)
3.0,Class of Nuke 'Em High (1986)
3.0,Little Nikita (1988)
3.0,"Christmas Carol, A (1999)"
3.0,"Curse of Frankenstein, The (1957)"
3.0,Diary of a Wimpy Kid: Dog Days (2012)
3.0,It Came from Outer Space (1953)
3.0,Sword of the Beast (Kedamono no ken) (1965)
3.0,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)"
3.0,Private School (1983)
3.0,Redbelt (2008)
3.0,Prime Suspect 3 (1993)
3.0,Prime Suspect 6: The Last Witness (2003)
3.0,"Decline of Western Civilization Part II: The Metal Years, The (1988)"
3.0,Grabbers (2012)
3.0,"School of Flesh, The (École de la chair, L') (1998)"
1.5,"Brain That Wouldn't Die, The (1962)"
3.0,Shadow Dancer (2012)
3.0,Altered (2006)
3.0,"Fugitive, The (1947)"
3.0,As You Like It (2006)
3.0,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)"
3.0,Eve's Bayou (1997)
3.0,American Dreamz (2006)
3.0,Mouchette (1967)
3.0,MacGruber (2010)
3.0,"I Love You, I Love You Not (1996)"
3.0,"Awakening, The (1980)"
3.0,"Dead Hate the Living!, The (2000)"
3.0,All Over the Guy (2001)
3.0,"Barefoot Contessa, The (1954)"
3.0,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004)
3.0,Upside Down (2012)
3.0,"Liability, The (2012)"
3.0,Ro.Go.Pa.G. (1963)
3.0,Switchback (1997)
3.0,"Burrowers, The (2008)"
3.0,Kill! (Kiru) (1968)
3.0,"Twelve Chairs, The (1970)"
3.0,Puppet Master II (1991)
1.5,"American Haunting, An (2005)"
1.5,"Musketeer, The (2001)"
3.0,"Snow Walker, The (2003)"
0.75,House Party 2 (1991)
3.0,"Deaths of Ian Stone, The (2007)"
3.0,Margot at the Wedding (2007)
3.0,Into the Arms of Strangers: Stories of the Kindertransport (2000)
3.0,Mackenna's Gold (1969)
3.0,Deceiver (1997)
3.0,Sinbad and the Eye of the Tiger (1977)
1.5,"First Time, The (2012)"
3.0,Mezzo Forte (1998)
3.0,Red Hill (2010)
3.0,"King and I, The (1999)"
3.0,Space Battleship Yamato (2010)
3.0,Before the Devil Knows You're Dead (2007)
3.0,December Boys (2007)
3.0,Tattooed Life (Irezumi ichidai) (1965)
3.0,Frankie and Johnny (1966)
3.0,Jane Eyre (2011)
3.0,Plunkett & MaCleane (1999)
3.0,"Chaser, The (Chugyeogja) (2008)"
3.0,Ninja (2009)
3.0,"Concert, Le (2009)"
3.0,Cashback (2004)
3.0,American Drug War: The Last White Hope (2007)
3.0,Moon Over Parador (1988)
3.0,Gnomeo & Juliet (2011)
3.0,Our Town (1940)
3.0,Lumumba (2000)
1.5,Psycho Beach Party (2000)
3.0,"Invincible Iron Man, The (2007)"
3.0,Appaloosa (2008)
3.0,Love and Other Disasters (2006)
3.0,"Cat and the Canary, The (1927)"
1.5,I Love You Phillip Morris (2009)
3.0,Cinderella (1997)
3.0,Bedrooms & Hallways (1998)
3.0,Hot Lead and Cold Feet (1978)
1.5,My Boyfriend's Back (1993)
3.0,In Search of the Castaways (1962)
3.0,Righteous Kill (2008)
3.0,I Saw What You Did (1965)
3.0,Everything or Nothing: The Untold Story of 007 (2012)
3.0,Tokyo-Ga (1985)
3.0,Much Ado About Nothing (2012)
3.0,Rapture-Palooza (2013)
1.5,"Adventures of Elmo in Grouchland, The (1999)"
3.0,"Express, The (2008)"
3.0,LEGO Batman: The Movie - DC Heroes Unite (2013)
3.0,Cave of Forgotten Dreams (2010)
3.0,Joe Gould's Secret (2000)
3.0,Obsession (1976)
3.0,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994)
3.0,Promised Land (2012)
3.0,El Cid (1961)
3.0,Let the Bullets Fly (2010)
3.0,Down to the Bone (2004)
3.0,"Best Man, The (1999)"
3.0,Body Shots (1999)
3.0,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)"
3.0,Hands Off the Loot (Touchez pas au grisbi) (1954)
3.0,"New One-Armed Swordsman, The (Xin du bi dao) (1971)"
3.0,Winnie the Pooh (2011)
3.0,Ginger Snaps Back: The Beginning (2004)
3.0,Pulse (Kairo) (2001)
3.0,"Third Miracle, The (1999)"
3.0,"Fourth Protocol, The (1987)"
3.0,Dog Days (Hundstage) (2001)
1.5,Death Wish 3 (1985)
3.0,"Champ, The (1979)"
3.0,"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)"
3.0,Ju-on: The Curse (2000)
3.0,My Name Is Bruce (2007)
3.0,"Cage aux Folles, La (1978)"
3.0,Margaret (2011)
1.5,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)"
3.0,Fur: An Imaginary Portrait of Diane Arbus (2006)
3.0,"Incredible Shrinking Man, The (1957)"
3.0,Blood Creek (a.k.a. Town Creek) (2009)
3.0,Highlander: The Search for Vengeance (2007)
3.0,"Emerald Forest, The (1985)"
3.0,They Might Be Giants (1971)
3.0,"Good German, The (2006)"
3.0,Haunter (2013)
3.0,Fuck (2005)
3.0,Secret Agent (1936)
3.0,Infernal Affairs 2 (Mou gaan dou II) (2003)
1.5,Starship Troopers 2: Hero of the Federation (2004)
3.0,Lucky You (2007)
3.0,"Misfortunates, The (De helaasheid der dingen) (2009)"
1.5,Sheena (1984)
3.0,Gardens of Stone (1987)
3.0,"Crimson Pirate, The (1952)"
3.0,Did You Hear About the Morgans? (2009)
1.0,Fathers' Day (1997)
3.0,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)"
1.5,Young Doctors in Love (1982)
3.0,"Last Legion, The (2007)"
3.0,Severance (2006)
3.0,Merry Madagascar (2009)
3.0,"Woods, The (2006)"
3.0,"Life and Death of Peter Sellers, The (2004)"
3.0,We're Back! A Dinosaur's Story (1993)
3.0,Blackadder's Christmas Carol (1988)
3.0,Earthsea (Legend of Earthsea) (2004)
3.0,"Tale of Despereaux, The (2008)"
3.0,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012)
3.0,"Covenant, The (2006)"
3.0,Red State (2011)
3.0,Teenage Mutant Ninja Turtles: Turtles Forever (2009)
3.0,The Plague of the Zombies (1966)
3.0,"Night to Remember, A (1958)"
3.0,"Icicle Thief, The (Ladri di saponette) (1989)"
3.0,Meshes of the Afternoon (1943)
3.0,One Tough Cop (1998)
3.0,Can't Stop the Music (1980)
3.0,My Afternoons with Margueritte (La tête en friche) (2010)
3.0,Wild Child (2008)
3.0,Hell in the Pacific (1968)
3.0,Love Serenade (1996)
3.0,Man of the House (2005)
3.0,Simpatico (1999)
3.0,Robin-B-Hood (Bo bui gai wak) (2006)
3.0,Sons of the Desert (1933)
3.0,"Boogeyman, The (1980)"
1.5,"Land That Time Forgot, The (1975)"
3.0,Batman: Mystery of the Batwoman (2003)
3.0,Alvarez Kelly (1966)
3.0,"Iron Lady, The (2011)"
3.0,Amazing Grace (2006)
1.5,"Allnighter, The (1987)"
1.5,Class Reunion (1982)
3.0,"Charlie, the Lonesome Cougar (1967)"
3.0,Tucker: The Man and His Dream (1988)
3.0,Skin Deep (1989)
3.0,Love and Death on Long Island (1997)
1.5,18 Again! (1988)
3.0,Ricky Gervais Live 3: Fame (2007)
3.0,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980)
3.0,Just My Luck (2006)
3.0,"Swamp, The (Ciénaga, La) (2001)"
3.0,Jamaica Inn (1939)
3.0,Notorious (2009)
1.5,B*A*P*S (1997)
3.0,"Cheap Detective, The (1978)"
3.0,Tomboy (2011)
3.0,Guilty of Romance (Koi no tsumi) (2011) 
3.0,"Last Wave, The (1977)"
3.0,Real Life (1979)
3.0,Voyage to the Bottom of the Sea (1961)
3.0,Endgame (2009)
3.0,Vincent Wants to Sea (Vincent will meer) (2010)
3.0,"Romantics, The (2010)"
3.0,Better Than Chocolate (1999)
3.0,Metroland (1997)
1.0,Iron Eagle IV (1995)
3.0,"Back-up Plan, The (2010)"
3.0,Find Me Guilty (2006)
3.0,Quatermass and the Pit (1967)
3.0,"This World, Then the Fireworks (1997)"
